kind	body	path	url
directory	Dawn	models/Dawn/texture/.directory	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Dawn/texture/.directory
texture	Dawn	models/Dawn/texture/Dawn_tex_01.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Dawn/texture/Dawn_tex_01.png
texture	Dawn	models/Dawn/texture/foil_antenna.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Dawn/texture/foil_antenna.png
texture	Dawn	models/Dawn/texture/foil_antenna_n.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Dawn/texture/foil_antenna_n.png
texture	Dawn	models/Dawn/texture/foil_gold_ramp.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Dawn/texture/foil_gold_ramp.png
texture	Dawn	models/Dawn/texture/foil_n.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Dawn/texture/foil_n.png
texture	Dawn	models/Dawn/texture/foil_silver_ramp.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Dawn/texture/foil_silver_ramp.png
model	Deimos	models/Deimos.ply	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Deimos.ply
model	Dione	models/Dione.ply	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Dione.ply
texture	Hubble	models/Hubble/HUBSOLAR.JPG	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/HUBSOLAR.JPG
model	Hubble	models/Hubble/Hubble.mtl	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/Hubble.mtl
model	Hubble	models/Hubble/Hubble.obj	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/Hubble.obj
license	Hubble	models/Hubble/LICENSE	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/LICENSE
texture	Hubble	models/Hubble/SCBLACK.JPG	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/SCBLACK.JPG
texture	Hubble	models/Hubble/SCDKGRA.JPG	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/SCDKGRA.JPG
texture	Hubble	models/Hubble/SCLOGOS1.JPG	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/SCLOGOS1.JPG
texture	Hubble	models/Hubble/SCLTGRA.JPG	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/SCLTGRA.JPG
texture	Hubble	models/Hubble/SCLTGRAR.JPG	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/SCLTGRAR.JPG
texture	Hubble	models/Hubble/SCORNGE.JPG	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/SCORNGE.JPG
texture	Hubble	models/Hubble/SCPLATE.JPG	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/SCPLATE.JPG
texture	Hubble	models/Hubble/SCPLATE2.JPG	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/SCPLATE2.JPG
texture	Hubble	models/Hubble/SCPURP.JPG	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/SCPURP.JPG
texture	Hubble	models/Hubble/SCTFOIL2.JPG	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/SCTFOIL2.JPG
texture	Hubble	models/Hubble/SCYELL.JPG	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/SCYELL.JPG
texture	Hubble	models/Hubble/scdkgrar.jpg	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/scdkgrar.jpg
model	Hyperion	models/Hyperion.ply	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hyperion.ply
license	ISS	models/ISS/LICENSE	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/LICENSE
bin	ISS	models/ISS/scene.bin	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/scene.bin
model	ISS	models/ISS/scene.gltf	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/scene.gltf
texture	ISS	models/ISS/textures/19_-_Default_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/19_-_Default_baseColor.png
texture	ISS	models/ISS/textures/Default_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/Default_baseColor.png
ring-texture	ISS	models/ISS/textures/d_ring_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/d_ring_with_Tex_baseColor.png
xsh	ISS	models/ISS/textures/flip.xsh	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/flip.xsh
texture	ISS	models/ISS/textures/graple_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/graple_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/iss_dc_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/iss_dc_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/iss_dcs_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/iss_dcs_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/iss_un_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/iss_un_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issb2_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issb2_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issb3_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issb3_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issb4_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issb4_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issb_with_Tex_I_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issb_with_Tex_I_baseColor.png
texture	ISS	models/ISS/textures/issbs_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issbs_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issbso2_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issbso2_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issbso_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issbso_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/isscov2_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/isscov2_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/isscover_with_Te_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/isscover_with_Te_baseColor.png
texture	ISS	models/ISS/textures/isscup_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/isscup_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issdish_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issdish_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issdot_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issdot_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issesa_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issesa_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/isshand_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/isshand_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issins_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issins_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issku1_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issku1_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issku2_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issku2_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issku_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issku_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issmb_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issmb_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issmod_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issmod_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issp2_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issp2_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/isspanel_with_Te_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/isspanel_with_Te_baseColor.png
texture	ISS	models/ISS/textures/issrad_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issrad_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issred_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issred_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/isssolar_with_Te_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/isssolar_with_Te_baseColor.png
texture	ISS	models/ISS/textures/issusa_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issusa_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/issusaf_with_1_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issusaf_with_1_baseColor.png
texture	ISS	models/ISS/textures/issusaf_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/issusaf_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/isszmod_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/isszmod_with_Tex_baseColor.png
specular-map	ISS	models/ISS/textures/metalcon_with_Te_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/metalcon_with_Te_baseColor.png
texture	ISS	models/ISS/textures/nasda_with_Tex_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/nasda_with_Tex_baseColor.png
texture	ISS	models/ISS/textures/questcov_with_Te_baseColor.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/ISS/textures/questcov_with_Te_baseColor.png
model	Iapetus	models/Iapetus.ply	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Iapetus.ply
model	Juno	models/Juno.ply	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Juno.ply
model	Juno	models/Juno/Juno.mtl	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Juno/Juno.mtl
model	Juno	models/Juno/Juno.obj	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Juno/Juno.obj
texture	Juno	models/Juno/Juno_Texture.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Juno/Juno_Texture.png
texture	Juno	models/Juno/Juno_Texture_Solar.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Juno/Juno_Texture_Solar.png
texture	Juno	models/Juno/Juno_Texture_Solar2.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Juno/Juno_Texture_Solar2.png
license	Juno	models/Juno/LICENSE	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Juno/LICENSE
texture	Juno	models/Juno/black_krinkle.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Juno/black_krinkle.png
texture	Juno	models/Juno/foil_antenna.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Juno/foil_antenna.png
texture	Juno	models/Juno/foil_gold_2.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Juno/foil_gold_2.png
texture	Juno	models/Juno/foil_silver.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Juno/foil_silver.png
license	Kepler	models/Kepler/LICENSE	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Kepler/LICENSE
model-source	Kepler	models/Kepler/kepler_v009.blend	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Kepler/kepler_v009.blend
ds_store	Kepler	models/Kepler/texture/.DS_Store	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Kepler/texture/.DS_Store
texture	Kepler	models/Kepler/texture/Kepler_texture.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Kepler/texture/Kepler_texture.png
texture	Kepler	models/Kepler/texture/dish_AO.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Kepler/texture/dish_AO.png
texture	Kepler	models/Kepler/texture/foil_gold_ramp.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Kepler/texture/foil_gold_ramp.png
texture	Kepler	models/Kepler/texture/foil_n.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Kepler/texture/foil_n.png
texture	Kepler	models/Kepler/texture/foil_silver_ramp.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Kepler/texture/foil_silver_ramp.png
texture	Kepler	models/Kepler/texture/r_AO.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Kepler/texture/r_AO.png
ring-texture	Kepler	models/Kepler/texture/ring_AO.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Kepler/texture/ring_AO.png
ring-texture	Kepler	models/Kepler/texture/ring_AO_2.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Kepler/texture/ring_AO_2.png
license	LICENSE	models/LICENSE	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/LICENSE
license	MAVEN	models/MAVEN/LICENSE	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/MAVEN/LICENSE
model-source	MAVEN	models/MAVEN/Maven.blend	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/MAVEN/Maven.blend
texture	MAVEN	models/MAVEN/texture/AO_dish_frame.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/MAVEN/texture/AO_dish_frame.png
texture	MAVEN	models/MAVEN/texture/AO_parts_01.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/MAVEN/texture/AO_parts_01.png
texture	MAVEN	models/MAVEN/texture/AO_parts_02.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/MAVEN/texture/AO_parts_02.png
texture	MAVEN	models/MAVEN/texture/AO_parts_03.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/MAVEN/texture/AO_parts_03.png
texture	MAVEN	models/MAVEN/texture/AO_parts_04.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/MAVEN/texture/AO_parts_04.png
texture	MAVEN	models/MAVEN/texture/AO_parts_05.png	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/MAVEN/texture/AO_parts_05.png
