# Yale Bright Star Catalog v5 / BSC5, J2000.0 equatorial coordinates.
# Runtime subset keeps stars with visual magnitude V <= 6.70.
# Source conversion: https://github.com/brettonw/YaleBrightStarCatalog
# Original catalog: http://tdc-www.harvard.edu/catalogs/bsc5.html
# Columns: ra_deg,dec_deg,visual_magnitude,color_temperature_k
ra_deg,dec_deg,visual_magnitude,color_temperature_k
60.852917,-20.144167,6.46,26000
66.405417,15.940833,6.46,6450
71.241250,-63.229722,6.46,5000
80.845417,28.936667,6.46,12000
83.280000,-1.718333,6.46,22000
96.109583,-63.428889,6.46,5700
100.407083,35.931944,6.46,6300
101.475833,12.693611,6.46,7750
101.672917,-54.694722,6.46,5400
103.196250,-43.975833,6.46,14000
106.318750,-50.360278,6.46,4550
109.449583,-26.797500,6.46,26000
128.166250,10.066111,6.46,9750
136.230000,32.376944,6.46,8000
144.028333,74.317778,6.46,12000
143.077083,-28.628056,6.46,7750
146.418750,-57.185556,6.46,14000
147.758333,13.066111,6.46,3500
153.776250,31.468056,6.46,5200
161.133750,-70.855000,6.46,8500
165.817083,-31.960833,6.46,3350
166.915417,23.323611,6.46,8750
174.705000,64.346944,6.46,8750
178.607500,-37.748889,6.46,6450
188.018750,-32.533611,6.46,9250
207.615417,58.539444,6.46,9250
212.191667,59.337778,6.46,5000
232.959583,-32.881111,6.46,16000
232.594583,31.286111,6.46,9000
248.782917,-45.244722,6.46,4700
250.911250,-32.106111,6.46,14000
257.071250,50.842222,6.46,9750
260.219583,-10.696111,6.46,7350
267.993750,15.325833,6.46,5000
267.808333,40.072500,6.46,6000
284.368333,58.225278,6.46,9500
287.415417,-39.828056,6.46,5000
298.771250,-33.046389,6.46,4700
305.216250,-35.673611,6.46,4550
317.629167,47.691944,6.46,18000
318.903333,47.973611,6.46,22000
321.464583,0.534444,6.46,9750
330.111667,33.006111,6.46,6750
332.625833,20.978056,6.46,9250
336.690417,37.443889,6.46,26000
342.937083,-59.881389,6.46,4850
343.217917,50.411944,6.46,14000
357.205417,2.214167,6.46,6750
0.099583,26.918333,6.46,6450
3.779167,31.535833,6.45,4250
4.385833,-19.051111,6.45,6900
9.012500,-14.973611,6.45,5100
15.756250,47.376111,6.45,7750
20.840000,58.143056,6.45,6900
28.452083,55.598056,6.45,8750
37.000000,1.960833,6.45,5000
42.362917,37.326111,6.45,6600
42.939583,58.314722,6.45,9750
49.297500,40.483333,6.45,12000
56.025833,-40.660278,6.45,4850
63.498333,37.966944,6.45,5100
70.951250,32.865278,6.45,8000
88.164583,39.574444,6.45,9500
87.997917,-29.448611,6.45,4550
89.310000,-53.426111,6.45,4250
91.121250,51.573333,6.45,8250
90.538333,-60.096944,6.45,2900
93.302500,10.627500,6.45,5800
98.636667,55.353056,6.45,5000
98.693333,7.572500,6.45,10000
101.216250,-27.341389,6.45,5800
104.650833,-56.394722,6.45,7200
105.988750,-10.124167,6.45,12000
110.028750,15.142778,6.45,9500
117.750000,-24.528333,6.45,10000
117.676667,-44.579722,6.45,5400
123.960417,60.380556,6.45,8250
124.492917,-30.003333,6.45,5000
129.852500,8.017222,6.45,4850
130.540833,-11.966111,6.45,8750
136.679583,59.344444,6.45,9500
142.448333,55.745556,6.45,7050
146.340833,-30.202778,6.45,30000
146.857917,11.568333,6.45,8250
151.035000,3.201111,6.45,6900
155.061667,53.779167,6.45,6150
158.431667,53.497500,6.45,9750
169.413333,-34.737222,6.45,6900
171.993750,-35.328611,6.45,4250
173.765833,20.441389,6.45,5100
178.245000,37.718611,6.45,5200
189.820417,35.951944,6.45,10000
199.059583,19.051667,6.45,5200
199.134583,19.785278,6.45,7500
203.143750,-29.565278,6.45,7050
207.835000,-24.390833,6.45,5500
211.735000,74.593611,6.45,8250
213.720833,3.336111,6.45,2900
217.181250,-59.197778,6.45,10000
228.369583,-25.309167,6.45,5600
231.635417,54.020000,6.45,9500
233.470000,17.137778,6.45,7050
234.789583,57.924444,6.45,4850
247.525000,48.960833,6.45,9750
253.549167,-41.850278,6.45,33000
255.442083,-51.130833,6.45,8250
259.399583,23.090833,6.45,4700
270.392083,-85.214722,6.45,6750
268.232917,-35.018611,6.45,12000
275.230417,-37.487500,6.45,4700
280.050833,38.367222,6.45,8500
280.819583,39.300278,6.45,4250
284.322500,62.396667,6.45,5500
297.472083,-66.812778,6.45,4400
300.934583,-22.595556,6.45,6600
302.085417,-66.354722,6.45,4250
301.244167,23.210278,6.45,8750
303.520833,36.605278,6.45,10000
304.706667,46.322778,6.45,26000
310.188333,19.935278,6.45,5500
312.322500,64.042222,6.45,30000
317.492917,2.943333,6.45,6750
323.017500,-84.810000,6.45,4550
326.329167,-49.498611,6.45,4850
340.764583,-8.311667,6.45,8750
350.059583,61.970000,6.45,4850
351.780000,-66.581111,6.45,4400
353.982917,24.561111,6.45,3350
33.422917,58.561111,6.44,9250
36.083750,-25.847500,6.44,4550
62.690833,-35.273889,6.44,4850
63.409167,-1.149722,6.44,20000
67.039167,-41.960000,6.44,3350
69.767917,-51.672778,6.44,4700
76.383750,19.806389,6.44,8750
89.940417,55.320833,6.44,8750
89.204167,-31.976111,6.44,5200
98.292917,-38.625278,6.44,5200
99.363333,24.590833,6.44,9250
106.505417,59.801944,6.44,5200
118.807083,-30.917500,6.44,4400
119.589167,-51.448611,6.44,8000
122.756667,-37.292222,6.44,33000
123.847083,-50.449444,6.44,4550
126.414167,-17.439444,6.44,5000
130.092083,19.670000,6.44,5100
135.128333,37.604444,6.44,4250
136.200000,-57.852500,6.44,8000
152.909167,13.355000,6.44,6450
153.157500,-19.153611,6.44,6600
157.015833,48.784722,6.44,6150
163.132917,52.503611,6.44,4700
163.798333,-20.665000,6.44,5000
174.687083,45.108611,6.44,6000
175.285000,-29.196389,6.44,6000
180.934583,-74.213889,6.44,5400
190.859583,-40.177778,6.44,8000
191.973750,-24.851667,6.44,14000
193.408750,-4.223889,6.44,5000
201.127083,12.431944,6.44,5000
203.681667,-33.310833,6.44,4700
207.580833,-39.901111,6.44,4850
214.089583,-6.621944,6.44,7750
215.036250,30.429167,6.44,8750
227.895417,-45.277500,6.44,4850
235.047917,-70.227778,6.44,9750
237.008333,31.735833,6.44,4250
261.491250,-1.651667,6.44,7050
261.730000,-25.943333,6.44,10000
262.947500,-33.702778,6.44,4700
278.372917,-58.709167,6.44,5500
280.792500,70.792778,6.44,4700
297.126667,10.694167,6.44,6300
297.210833,33.437222,6.44,30000
306.271250,59.600000,6.44,9500
308.731250,-38.089722,6.44,8000
313.001250,32.849167,6.44,24000
313.493333,-6.889722,6.44,7350
322.249583,17.905833,6.44,4250
331.460833,45.112222,6.44,10000
332.500417,-28.292500,6.44,8750
346.276250,16.563056,6.44,5200
357.592917,51.621667,6.44,7050
0.782083,-24.145278,6.44,5500
1.933750,-2.548889,6.43,14000
7.087917,-20.335000,6.43,6000
16.750833,56.935000,6.43,4700
18.520833,28.529722,6.43,3050
32.346250,17.224444,6.43,6750
56.512083,24.528056,6.43,10000
83.435000,-54.902222,6.43,6300
85.337500,29.487500,6.43,14000
95.300417,29.541111,6.43,9750
94.077083,-59.213611,6.43,6000
96.897917,32.563056,6.43,5000
105.565000,-43.404167,6.43,10000
107.527917,21.246944,6.43,5100
108.204167,27.224722,6.43,6300
110.508333,-8.979167,6.43,33000
116.058333,12.859444,6.43,5000
115.542500,-58.630833,6.43,26000
116.938333,-16.014444,6.43,3200
123.214583,-37.924444,6.43,9250
124.872500,-34.590278,6.43,12000
127.082083,-8.816111,6.43,5000
128.632083,-32.598611,6.43,5500
132.036667,-42.463889,6.43,26000
143.282500,-39.128889,6.43,7500
151.097500,-39.975833,6.43,4850
154.745833,46.760833,6.43,4850
157.663333,-61.356111,6.43,3200
165.106667,51.501944,6.43,5100
170.455417,57.075000,6.43,8250
170.487917,-77.608333,6.43,8750
179.726667,-25.908889,6.43,10000
182.937083,57.054444,6.43,4250
192.572500,22.863333,6.43,5000
196.378333,-52.115000,6.43,3350
202.312083,-1.364444,6.43,5000
202.190417,50.718333,6.43,7500
212.880000,1.362222,6.43,6450
218.334583,36.959444,6.43,6300
232.236667,55.195000,6.43,9250
256.270833,43.812222,6.43,9250
259.580000,-16.311944,6.43,3200
260.140000,48.188333,6.43,6900
261.250833,67.306389,6.43,5000
262.667917,38.882222,6.43,6600
266.780417,-38.111667,6.43,12000
266.783750,47.612222,6.43,9500
269.232500,-40.305556,6.43,4550
272.499583,-32.719722,6.43,5000
276.926250,59.549167,6.43,5000
278.029167,3.659722,6.43,10000
286.291250,49.923333,6.43,4550
290.355833,57.766944,6.43,4700
294.289167,29.333611,6.43,20000
296.415000,36.091111,6.43,12000
299.187917,50.902500,6.43,9750
299.484167,42.260833,6.43,9250
301.959583,9.399722,6.43,7050
319.123333,42.251389,6.43,4700
323.138750,-24.590556,6.43,8250
329.296250,66.156111,6.43,26000
332.491667,-48.107222,6.43,4550
337.723750,-26.073611,6.43,4850
340.731250,37.802778,6.43,28000
344.646250,9.356944,6.43,5800
344.787500,59.814722,6.43,12000
345.840000,58.564722,6.43,5200
349.319167,45.164167,6.43,5000
352.253333,-44.497778,6.43,4700
8.330417,70.981667,6.42,10000
9.155833,-65.124722,6.42,4700
30.617083,-29.665000,6.42,9250
32.140000,44.459444,6.42,5200
47.536667,27.820000,6.42,10000
54.500833,42.583056,6.42,14000
72.734583,-53.459722,6.42,6900
79.171250,1.947222,6.42,10000
81.661667,6.869167,6.42,10000
85.417917,-2.896111,6.42,7750
90.723333,43.378611,6.42,5000
98.427917,33.024167,6.42,9250
100.337500,28.196389,6.42,5500
102.886667,-48.292500,6.42,4700
104.682500,-30.997778,6.42,24000
124.482500,-59.166944,6.42,6750
129.750000,52.925000,6.42,5000
130.737500,-35.943333,6.42,10000
133.160833,-36.545556,6.42,5200
144.484167,73.080556,6.42,7200
147.840000,-6.181667,6.42,6300
150.705833,-62.156389,6.42,4550
160.323333,-59.676944,6.42,9225
172.720417,47.929167,6.42,5100
174.751667,-24.721111,6.42,5500
179.530000,32.273889,6.42,7750
180.619167,-71.488889,6.42,4850
186.111250,25.582778,6.42,8250
187.819583,-57.081111,6.42,9250
204.531667,-58.415000,6.42,4850
211.604583,-59.715556,6.42,30000
216.097083,-82.848611,6.42,14000
233.955417,38.373889,6.42,4700
236.855833,-40.194167,6.42,5500
263.062500,11.930278,6.42,12000
264.165417,69.570833,6.42,6150
268.492083,-34.831667,6.42,8750
278.347083,8.268333,6.42,14000
279.302500,11.421667,6.42,12000
280.427083,-14.564167,6.42,7200
281.505000,-19.606389,6.42,2900
302.027083,16.664167,6.42,3050
309.965833,11.249722,6.42,6300
316.173750,2.941944,6.42,5000
319.328333,58.611667,6.42,26000
329.259167,48.668611,6.42,14000
332.068750,49.796389,6.42,4250
335.165000,50.980833,6.42,4700
338.147917,20.230000,6.42,7350
347.456667,-14.510556,6.42,10000
357.456667,-25.331389,6.42,9250
8.977917,13.206667,6.41,6450
9.325417,-54.394167,6.41,5000
17.530833,-57.694444,6.41,5400
18.291250,61.705833,6.41,12000
21.613750,-0.398611,6.41,5000
36.359583,-66.494722,6.41,2750
44.386250,-38.191111,6.41,10000
46.947500,47.308333,6.41,9250
53.162917,44.855556,6.41,26000
53.215000,-61.016944,6.41,5000
60.311250,36.990000,6.41,10000
55.633750,-85.262222,6.41,12000
73.290833,52.840833,6.41,9500
73.377083,-66.675556,6.41,3500
77.402917,69.639444,6.41,4850
75.966667,-14.369444,6.41,26000
77.435417,64.919444,6.41,6600
77.685417,-25.909444,6.41,4850
82.006667,1.298333,6.41,26000
94.465417,-52.733056,6.41,4700
99.991667,44.013889,6.41,4850
103.535417,-5.852500,6.41,8500
103.189167,-59.341111,6.41,9250
108.830417,-0.161389,6.41,5500
113.665417,80.896667,6.41,5300
111.115417,15.517222,6.41,26000
111.672083,11.009167,6.41,18000
115.340833,-44.632222,6.41,16000
119.524167,7.213611,6.41,10000
121.456667,-0.573611,6.41,5000
125.683750,60.631111,6.41,5000
131.336667,-2.600833,6.41,7200
139.464167,11.501111,6.41,9500
140.882500,25.183056,6.41,5500
145.672500,-35.501667,6.41,8750
149.022500,-40.824722,6.41,3350
153.338333,-61.658889,6.41,26000
166.600833,-64.839722,6.41,9250
168.134167,35.813611,6.41,6000
170.016250,-71.994444,6.41,22000
172.553750,54.361667,6.41,5000
191.964167,3.572778,6.41,3050
192.845417,-10.338333,6.41,5200
205.727500,-50.790556,6.41,3500
226.178750,-40.861389,6.41,2600
240.294583,-63.776667,6.41,6300
241.499167,-6.139444,6.41,5000
243.440417,-24.421944,6.41,20000
243.620000,-21.107500,6.41,10000
244.539167,68.554444,6.41,5000
248.859583,17.057222,6.41,9500
254.105000,65.039167,6.41,7350
260.664167,-37.805000,6.41,22000
261.503750,26.878889,6.41,8750
271.951250,-64.550000,6.41,4700
280.422083,31.617778,6.41,14000
284.801250,39.217778,6.41,20000
288.116667,-21.658056,6.41,5200
289.712083,0.339167,6.41,5000
306.505000,19.865000,6.41,5000
307.181667,-15.741667,6.41,5000
307.499583,45.928611,6.41,4700
309.034583,25.882500,6.41,8750
311.137917,69.751944,6.41,5200
313.528333,-27.925556,6.41,2900
321.069583,-69.734167,6.41,4000
323.323750,-52.737500,6.41,4400
323.720833,-29.696111,6.41,14000
328.981667,-30.606389,6.41,5200
330.467083,-77.662500,6.41,8750
335.462083,42.078333,6.41,20000
340.809583,-6.962778,6.41,10000
346.004167,6.616667,6.41,7200
348.050000,-80.912778,6.41,4400
348.590417,29.771667,6.41,6600
352.929583,28.403611,6.41,9750
357.162500,64.876389,6.41,10000
8.730417,13.371111,6.40,5000
9.947083,82.493889,6.40,6600
17.550000,-8.906111,6.40,5000
42.980417,-30.814444,6.40,6300
53.383750,58.765000,6.40,9000
53.639583,-31.874722,6.40,4550
67.216250,30.361389,6.40,6450
83.899167,-3.252778,6.40,24000
91.288750,75.585833,6.40,4250
95.827083,3.764444,6.40,24000
96.495000,-7.894167,6.40,9000
97.905833,15.903333,6.40,8000
98.360833,-20.923889,6.40,5500
103.250417,-26.957500,6.40,2900
104.866250,25.914167,6.40,14000
105.207500,-33.465278,6.40,5200
110.555833,38.996111,6.40,5000
115.928750,-38.201944,6.40,12000
120.628333,63.090278,6.40,5900
135.771667,-53.549722,6.40,18000
136.862083,22.981111,6.40,6900
144.464583,-9.424444,6.40,9750
152.896667,-58.828056,6.40,3050
154.504583,73.073333,6.40,7200
154.752917,24.711667,6.40,5000
168.045833,68.271944,6.40,9250
168.144167,-21.749167,6.40,5000
173.484583,36.815556,6.40,5000
185.633333,5.305556,6.40,6300
185.903750,-39.303056,6.40,7200
190.867500,-58.903056,6.40,5000
191.108333,80.621111,6.40,8750
201.811250,-40.163056,6.40,5200
207.746667,68.315278,6.40,4700
209.955417,-3.549722,6.40,6300
212.059583,-63.208056,6.40,5200
218.821667,-60.015833,6.40,4700
221.545417,-21.176111,6.40,6450
223.347083,15.704444,6.40,6150
238.053333,-29.886667,6.40,4850
245.735417,32.333056,6.40,9000
254.760833,69.186389,6.40,5000
262.682500,57.876389,6.40,4700
263.613333,16.503889,6.40,8000
265.778750,-33.051111,6.40,3350
272.406250,38.457500,6.40,4700
274.348750,-28.289167,6.40,6000
275.279583,49.725556,6.40,4850
278.697917,10.891667,6.40,9750
279.587500,8.833889,6.40,2600
281.916667,49.075000,6.40,9750
285.267917,-37.061944,6.40,14000
285.456250,22.263889,6.40,9000
290.945417,20.264444,6.40,12000
308.697500,-30.473611,6.40,14000
311.949167,3.306667,6.40,10000
311.836667,45.579722,6.40,4550
319.306250,-13.278889,6.40,9500
319.726667,-28.765556,6.40,5200
320.255833,40.345556,6.40,6300
322.103333,8.195556,6.40,3350
323.816250,-23.454167,6.40,5300
326.435417,35.857222,6.40,5200
329.100000,21.239722,6.40,4250
337.506250,-12.915000,6.40,7050
337.527083,49.356111,6.40,4700
339.151667,11.696944,6.40,9750
339.572917,45.183056,6.40,5800
342.662917,19.140833,6.40,5000
343.812083,-36.388611,6.40,4700
346.793333,59.727500,6.40,26000
355.631250,61.679444,6.40,4700
1.084583,-29.268611,6.40,10000
5.715833,-12.209444,6.39,5800
9.377083,3.135278,6.39,4400
11.676667,59.574444,6.39,6000
12.739167,51.508056,6.39,7200
15.129167,70.983056,6.39,9000
23.031667,34.800000,6.39,16000
25.054583,53.868333,6.39,4250
26.504167,-27.349167,6.39,7200
39.503333,7.695278,6.39,6600
50.188333,-26.606389,6.39,6450
50.388750,-47.776944,6.39,5000
51.482500,-35.920833,6.39,9750
52.954583,49.400833,6.39,12000
54.449167,15.430833,6.39,8750
61.036250,-16.588889,6.39,4700
65.782083,-35.545000,6.39,4850
66.329583,-44.160833,6.39,6600
68.020000,5.410000,6.39,6750
80.110000,-5.366667,6.39,14000
82.236250,-3.307500,6.39,10000
85.921250,-45.833056,6.39,7750
91.663333,63.453611,6.39,5000
93.079583,22.908333,6.39,3350
93.437917,-23.861944,6.39,5500
94.099167,17.181389,6.39,4250
96.182917,-28.780000,6.39,5800
112.213750,-64.510000,6.39,4250
114.007083,-55.887500,6.39,4850
116.687083,-12.675278,6.39,10000
127.121667,-2.517222,6.39,8750
127.795000,-47.866667,6.39,26000
130.026667,20.007778,6.39,5200
132.468333,-39.141667,6.39,8750
133.170000,-52.129167,6.39,10000
133.982917,-23.818333,6.39,8250
139.949583,-34.103333,6.39,14000
145.679583,48.431111,6.39,9750
155.924167,29.615833,6.39,5200
162.208333,65.132222,6.39,9750
165.274167,63.421111,6.39,9500
175.730833,-79.306389,6.39,5000
182.631667,16.809167,6.39,9000
190.994583,-36.349167,6.39,10000
211.060833,-5.381389,6.39,5000
213.838333,-53.509722,6.39,4550
214.142500,-59.913889,6.39,2750
213.670833,21.873333,6.39,8250
217.735417,-40.845000,6.39,4550
219.852917,-49.055556,6.39,7050
227.081250,50.055000,6.39,5000
230.278750,24.957778,6.39,5000
236.973750,-65.442500,6.39,7500
243.134167,75.210556,6.39,4700
257.526250,-61.675556,6.39,14000
262.357083,-38.516667,6.39,9500
262.593333,11.925000,6.39,9750
265.952500,-13.508611,6.39,7500
272.430833,-13.934444,6.39,5000
281.955833,-77.867222,6.39,6300
281.408750,79.942500,6.39,8000
285.272917,19.309722,6.39,4850
285.451250,33.621389,6.39,20000
294.967083,-66.685556,6.39,9750
299.006250,-81.349722,6.39,4550
299.720833,-68.762222,6.39,10000
304.098750,-36.454444,6.39,2900
305.512500,41.131389,6.39,5500
306.782083,34.328889,6.39,7350
307.736667,-29.112500,6.39,8750
318.427500,64.403889,6.39,5800
322.251250,-53.705833,6.39,4700
328.572500,19.718333,6.39,5000
331.556250,56.343056,6.39,10000
333.182500,-4.720833,6.39,6450
334.517917,-0.237778,6.39,7050
340.768750,47.168611,6.39,9750
345.688333,44.058889,6.39,26000
346.323333,1.306944,6.39,5100
350.144167,62.213056,6.39,4700
352.754583,-6.288333,6.39,5000
353.883750,-7.464444,6.39,5500
358.104583,75.544722,6.39,4550
16.789583,53.498333,6.38,4700
20.496250,76.238889,6.38,7500
23.968750,41.076389,6.38,4850
47.647500,-23.738333,6.38,5000
50.912917,4.881944,6.38,5500
52.974583,-25.614167,6.38,9250
59.916667,38.820556,6.38,9750
61.840000,-64.222500,6.38,5700
83.879583,-4.364722,6.38,26000
84.817917,-17.849444,6.38,16000
87.392083,-44.875278,6.38,4850
94.570417,46.360556,6.38,4700
99.403750,10.853056,6.38,5000
99.880833,24.600000,6.38,6300
102.913750,3.041667,6.38,9500
106.287500,47.775000,6.38,12000
112.213750,-31.848333,6.38,24000
114.324167,40.025278,6.38,3350
114.438333,-38.010556,6.38,4400
116.182917,-66.071944,6.38,5400
118.152500,55.209444,6.38,10000
118.752083,-52.583056,6.38,14000
123.587500,13.048333,6.38,5200
128.138750,-15.029444,6.38,7500
128.214583,-31.500833,6.38,5000
132.756250,15.350556,6.38,5900
133.725000,-58.240000,6.38,20000
134.795000,18.134722,6.38,2900
136.041250,27.898333,6.38,9750
153.353333,-33.031944,6.38,5900
163.057083,1.025278,6.38,9250
163.387083,-15.445556,6.38,4550
168.061667,-32.433889,6.38,3350
172.812500,-61.278333,6.38,9250
188.496667,-49.909444,6.38,7050
189.758750,22.659444,6.38,4850
190.767500,61.155556,6.38,5000
200.760833,-48.562778,6.38,18000
207.437500,36.632778,6.38,8250
214.100833,39.744722,6.38,7200
219.028750,23.250278,6.38,5000
220.475833,21.123611,6.38,5200
225.218333,22.045556,6.38,5000
232.338333,62.099722,6.38,4250
232.843333,36.616389,6.38,6600
256.720417,-1.656389,6.38,7750
264.032917,28.184722,6.38,4250
268.439583,-34.785833,6.38,12000
268.004167,46.643333,6.38,5000
268.559167,11.130556,6.38,6750
272.490000,-59.040000,6.38,4400
272.292500,30.469444,6.38,4850
276.014583,-3.583333,6.38,6600
279.903750,5.264167,6.38,6300
289.539167,-53.386667,6.38,6450
259.236667,89.037778,6.38,3350
291.610417,62.557222,6.38,4250
293.855000,2.913333,6.38,6600
294.065833,14.391667,6.38,5000
294.855833,16.571389,6.38,4400
297.477500,28.440556,6.38,20000
311.367500,18.090278,6.38,2750
313.273333,-11.573611,6.38,5900
318.654167,0.092222,6.38,3350
320.318333,-49.937778,6.38,4550
323.476667,-82.683056,6.38,24000
321.032917,-22.746944,6.38,5000
327.554583,-16.844722,6.38,5000
331.143333,32.941944,6.38,5500
337.922083,-10.905556,6.38,8000
338.965833,56.070000,6.38,9250
349.328750,75.299167,6.38,9500
352.990000,-1.085833,6.38,4850
0.182083,45.253333,6.38,12000
12.826250,3.385000,6.37,5000
14.231667,68.776111,6.37,6900
14.578750,21.404444,6.37,9500
16.804583,-23.996389,6.37,8250
25.574167,58.627778,6.37,14000
27.453333,-38.403889,6.37,6300
29.473333,-65.424722,6.37,5200
34.844583,48.955278,6.37,6900
34.852917,-41.848333,6.37,4700
37.018333,-64.299722,6.37,10000
53.421667,57.868889,6.37,6450
59.919583,10.330833,6.37,6750
63.398750,-40.357778,6.37,4550
64.087917,-60.948611,6.37,8750
64.762500,-33.905000,6.37,9250
68.808333,-9.736667,6.37,9750
72.651667,70.941667,6.37,10000
71.956667,-30.020278,6.37,4850
73.742917,19.485278,6.37,7050
74.065000,24.592222,6.37,7500
78.648333,76.472778,6.37,10000
78.388750,-8.147778,6.37,20000
82.687917,39.825833,6.37,5100
84.739167,26.617778,6.37,5100
90.423333,22.400833,6.37,14000
93.975000,1.169167,6.37,6750
100.497083,6.345000,6.37,42000
100.903333,-73.118056,6.37,5200
104.531667,-27.164722,6.37,26000
111.616250,10.608333,6.37,9500
114.320000,-23.775000,6.37,7500
122.156667,-37.681389,6.37,22000
123.421250,-33.569167,6.37,4700
130.998750,4.334722,6.37,12000
131.705000,-34.622778,6.37,22000
136.531667,-64.499722,6.37,4550
145.083750,-10.769167,6.37,9500
147.463750,-36.268611,6.37,5000
152.142917,83.918333,6.37,5000
149.091250,-51.336111,6.37,26000
151.420417,15.757500,6.37,7200
154.884167,-5.105833,6.37,5000
160.215000,-35.741667,6.37,5200
161.523750,6.373056,6.37,4850
171.458333,3.860000,6.37,7050
175.114167,57.970556,6.37,12000
181.499167,-3.131667,6.37,5200
182.020000,-50.763333,6.37,12000
186.925417,8.610278,6.37,5200
189.692917,40.874444,6.37,8250
198.857083,-69.679722,6.37,4700
199.374583,-0.676667,6.37,7500
203.398750,-65.632500,6.37,10000
203.590833,38.789167,6.37,7500
209.383750,61.492778,6.37,4550
220.462917,-30.933333,6.37,8750
225.161250,47.277778,6.37,12000
232.616250,36.804167,6.37,5000
239.060000,-14.399444,6.37,6450
253.990833,-33.507222,6.37,4250
254.007500,-16.806111,6.37,5000
254.383333,13.884167,6.37,5000
256.540417,9.733333,6.37,4250
256.554583,10.454167,6.37,5200
262.009583,-8.208333,6.37,6750
262.447500,-5.919722,6.37,5000
264.707083,32.739444,6.37,5500
270.064583,0.629444,6.37,9250
272.140417,14.284722,6.37,8750
273.671250,56.588333,6.37,7350
276.480833,14.966667,6.37,12000
