path	bytes	sha256	url
models/spacecraft/Dawn/texture/foil_antenna_n.png	209522	eae6dfcdab44881a69a5edcab7117e7be5f3d4baf607c1fb14697fdf257df1aa	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Dawn/texture/foil_antenna_n.png
models/spacecraft/Dawn/texture/foil_gold_ramp.png	3627	fb58fcd71c70b6714e2c06e3d0ebc3f5e77b4e4c91b78c807927be0c2d619d26	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Dawn/texture/foil_gold_ramp.png
models/spacecraft/Dawn/texture/foil_n.png	309641	2ac7f687a8d7c334158a9dc9934fb7be27bd524967eb1cd9a9451204123cee87	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Dawn/texture/foil_n.png
models/spacecraft/Dawn/texture/foil_silver_ramp.png	3466	567af56afb9b1af16f52db7d95250e297d38d21efefcc8f5e6649555bc05559a	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Dawn/texture/foil_silver_ramp.png
models/spacecraft/Hubble/HUBSOLAR.JPG	47702	a9c7d936d9c43f0eab632790784cd14134c9be750a2ef25793f1005f8153520c	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/HUBSOLAR.JPG
models/spacecraft/Hubble/Hubble.mtl	3628	08d12cbd2386f9ce4c768b010c550be3e5fb46cabf9341cf96096d036094a43b	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/Hubble.mtl
models/spacecraft/Hubble/Hubble.obj	83232455	b3d9953f4825c585f9cece6dd5d5767b8ab25f53cbc4bc5bfdac42d6803665dc	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/Hubble.obj
models/spacecraft/Hubble/LICENSE	146	ea3abcc8ed674bcbac6be73afea39f3e4a4cfa0718f1e621a060059a9d984f17	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/LICENSE
models/spacecraft/Hubble/SCBLACK.JPG	12003	b3b744b1adfe8e839392562088e6b160a8529c0f407a35af9c1b5b398c06721f	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/SCBLACK.JPG
models/spacecraft/Hubble/SCDKGRA.JPG	13919	333a0b3b68287893f685b2b858bc6c5667827ee0f0443ac1c30c4b0ac3b7a778	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Hubble/SCDKGRA.JPG
