hostname,pl_name,sy_dist,ra,dec,st_mass,st_rad,st_teff,pl_orbsmax,pl_orbper,pl_orbeccen,pl_orbincl,pl_orblper,pl_bmasse,pl_rade
"Kepler-1681","Kepler-1681 b",758.30000000,296.6972773,46.3716969,0.893000,0.759000,5756.40,0.3200000000,69.89560000000,0.000000,89.08000,,7.05000000,2.55321772
"TOI-544","TOI-544 c",41.11660000,82.2900716,-0.3428983,0.631000,0.623000,4169.00,,50.08900000000,0.320000,,11.0000,21.50000000,4.92000000
"Kepler-251","Kepler-251 d",924.62500000,296.5662171,44.1058077,0.891000,0.890000,5526.00,0.1820000000,30.13300100000,0.000000,88.21000,,8.10000000,2.77000000
"HD 180902","HD 180902 b",104.57700000,289.8239604,-23.5582432,1.410000,4.160000,4961.00,1.4000000000,510.90000000000,0.107000,,181.0000,535.54355000,13.50000000
"TOI-5624","TOI-5624 e",101.91300000,180.8443476,49.2512257,0.858000,0.820000,5327.00,0.1439000000,21.48993600000,0.000000,89.40500,90.0000,8.90000000,3.24700000
"XEST 17-036","KOINTREAU-1 b",158.61800000,68.3592880,22.7580560,0.260000,,3551.00,690.0000000000,,,,,3368.98111420,12.40000000
"K2-414","K2-414 c",260.03600000,351.6361913,-4.6066569,0.814000,0.732000,4343.00,0.0552000000,6.66900000000,,89.99730,,4.38000000,1.92870000
"Kepler-1154","Kepler-1154 c",1460.10000000,297.4771158,39.8772345,1.260000,1.430000,6327.00,0.0875000000,8.45808312000,0.000000,87.50000,,6.17000000,2.36000000
"Kepler-863","Kepler-863 b",1499.66000000,297.6644677,43.2489903,0.960000,0.950000,5678.00,0.1220000000,15.59461874000,0.000000,89.35000,,8.75000000,2.90000000
"Kepler-278","Kepler-278 c",443.03000000,290.1072124,38.7022694,1.227000,2.861000,4965.00,0.2870000000,51.11100000000,0.616000,88.58000,20.8000,34.90000000,3.26800000
"GJ 180","GJ 180 d",11.94070000,73.4600970,-17.7761940,0.430000,0.413049,3371.00,0.3090000000,106.30000000000,0.140000,,155.0000,7.56000000,2.66000000
"K2-86","K2-86 b",258.69900000,51.5531053,18.6355718,0.790000,0.760000,5482.00,0.0770000000,8.77683000000,,88.56037,,4.50000000,1.96000000
"HD 196050","HD 196050 b",50.67420000,309.4637796,-60.6347649,1.270000,1.420000,5879.00,2.6500000000,1392.00000000000,0.200000,42.00000,178.0000,1493.79351290,12.90000000
"Kepler-564","Kepler-564 b",863.03700000,296.8383661,46.6263912,0.950000,0.920000,5626.00,0.0484000000,3.75083228500,0.000000,90.00000,,19.40000000,4.63000000
"Kepler-878","Kepler-878 b",791.62500000,285.2962562,46.6034497,0.810000,0.770000,5044.00,0.1650000000,25.94220330000,0.000000,89.20000,,4.38000000,1.93000000
"HD 120084","HD 120084 b",103.04400000,205.6619890,78.0646376,2.160000,10.370000,4879.00,4.2100000000,2142.00000000000,0.483000,38.00000,103.9000,2034.10180480,12.70000000
"TOI-2384","TOI-2384 b",191.51000000,36.1561463,-65.0001957,0.635000,0.611300,3943.00,0.0279300000,2.13570304000,0.000000,88.37000,,624.85064816,11.48920522
"Kepler-82","Kepler-82 d",904.32600000,292.8733696,42.9661583,0.946000,0.945000,5428.00,0.0340000000,2.38296100000,0.000000,86.85000,,885.09800000,1.77000000
"Kepler-338","Kepler-338 b",552.79800000,282.9790593,40.7844188,1.105000,1.735000,5923.00,0.1170000000,13.72697600000,0.040000,89.90000,,30.60000000,2.44000000
"Kepler-247","KOI-884 e",663.71100000,288.6425609,43.0393769,0.887000,0.788000,5060.00,,31.10165900000,0.041500,88.73887,,66.05405000,9.54000000
"K2-87","K2-87 b",491.24200000,66.2363638,18.8273617,1.164000,1.401000,5747.00,0.0940000000,9.72661800000,,87.74000,,44.90000000,7.60000000
"Kepler-983","Kepler-983 b",714.43700000,285.1042243,45.0080745,1.130000,1.080000,6052.00,0.3148000000,60.08550820000,0.000000,88.93000,,6.17000000,2.36000000
"Kepler-1948","Kepler-1948 b",193.90300000,287.3640804,47.7853043,0.585000,0.557000,3872.00,0.1022000000,15.57129955000,0.000000,89.64000,,1.09000000,1.03283226
"Kepler-444","Kepler-444 c",36.43960000,289.7528323,41.6318840,0.758000,0.752000,5046.00,0.0488100000,4.54588410000,0.310000,88.20000,,0.07930000,0.49700000
"Kepler-1173","Kepler-1173 b",377.06000000,293.1311803,45.6634153,0.860000,0.820000,5252.00,0.0156000000,0.76985360000,0.000000,80.42000,,0.64000000,0.89000000
"HD 219077","HD 219077 b",29.18640000,348.5319387,-62.7018297,0.920000,1.910000,5362.00,5.9350000000,5478.68861000000,0.768000,90.17800,57.3410,3057.50927534,12.50000000
"KIC 9663113","Kepler-458 c",1594.74000000,297.0454037,46.3286653,1.150000,2.215620,6117.21,0.1701200000,20.74028413000,0.000000,88.27000,,16.40000000,4.20000000
"Kepler-1608","Kepler-1608 b",832.00000000,295.5635550,39.4175700,0.750000,0.720000,4992.00,0.1126000000,16.47356860000,0.000000,89.97000,,3.64000000,1.73000000
"TOI-2093","TOI-2093 b",82.79820000,302.7375229,70.8696532,0.745000,0.729000,4426.00,0.0970000000,12.83600000000,0.000000,,90.0000,10.60000000,3.25000000
"EPIC 212499991","EPIC 212499991 b",283.29000000,202.4887520,-12.7347749,0.912000,0.757541,4982.79,,34.88500000000,,,,3.19000000,1.60000000
"Kepler-759","Kepler-759 b",1073.48000000,290.1314231,41.3814345,1.040000,1.040000,5860.00,0.2329000000,41.80598500000,0.000000,89.97000,,5.77000000,2.27000000
"Kepler-563","Kepler-563 b",565.20700000,292.4461832,46.2897548,0.800000,0.770000,5066.00,0.1418000000,22.18432708000,0.000000,89.97000,,9.75000000,3.09000000
"Kepler-296","Kepler-296 f",167.00000000,286.5400278,49.4372614,0.498000,0.480000,3740.00,0.2550000000,63.33627000000,0.330000,89.95000,,3.89000000,1.80000000
"Kepler-534","Kepler-534 b",570.65900000,296.4185696,49.5401480,1.050000,0.980000,5884.00,0.1272000000,15.95994513000,0.000000,88.78000,,5.65000000,2.24000000
"TOI-512","TOI-512 b",67.39750000,96.6467023,-38.6072095,0.740000,0.890000,5277.00,,7.18886000000,0.020000,88.92000,-54.0000,3.57000000,1.54000000
"HD 75784","HD 75784 b",85.43210000,133.0992289,13.2330548,1.260000,3.400000,4867.00,1.0320000000,341.20000000000,0.097000,,350.0000,317.83000000,13.80000000
"Kepler-172","Kepler-172 c",828.59200000,283.3684093,41.8218390,1.081000,1.085000,5526.00,0.0680000000,6.38899600000,0.000000,83.26000,,8.55000000,2.86000000
"Kepler-1340","Kepler-1340 b",981.77900000,296.2328099,42.4727965,1.270000,1.420000,6331.00,0.0152300000,0.66502691600,0.000000,80.48000,,3.02000000,1.55000000
"Kepler-1115","Kepler-1115 b",983.24500000,294.9917723,40.1443964,1.600000,1.730000,8480.00,0.2134000000,23.55407250000,0.000000,88.34000,,3.53000000,1.70000000
"KIC 5437945","KIC 5437945 b",1274.01000000,288.4749028,40.6512848,1.070000,1.240000,6340.00,1.1967100000,440.78130000000,0.000000,89.90400,,33.60000000,6.40000000
"Kepler-1859","Kepler-1859 c",1331.25000000,293.9886751,46.7179996,1.090000,1.235000,5887.00,0.0473000000,3.59645081000,0.000000,83.31000,,3.39000000,1.66000000
"Kepler-1201","Kepler-1201 b",944.24100000,294.6147908,40.8331158,1.150000,1.240000,6177.00,0.1183000000,15.18725932000,0.000000,86.77000,,5.86000000,2.29000000
"Kepler-232","Kepler-232 c",1349.13000000,295.8161668,51.1217249,0.970000,0.968000,5847.00,0.1010000000,11.37934900000,0.000000,86.80000,,14.00000000,3.83000000
"tau Cet","tau Cet g",3.60304000,26.0093029,-15.9337987,0.783000,0.830000,5310.00,0.1330000000,20.00000000000,0.060000,,395.3410,1.75000000,1.18000000
"Kepler-151","Kepler-151 b",649.91900000,292.1627933,41.0231947,0.870000,0.830000,5460.00,0.1160000000,15.22895800000,0.000000,88.54000,,9.59000000,3.06000000
"TOI-201","TOI-201 b",113.82500000,87.4017825,-54.9104230,1.320000,1.310000,6423.00,0.3030000000,52.97860000000,0.275000,91.18000,83.0000,164.00000000,11.40000000
"Kepler-207","Kepler-207 d",875.51900000,290.0305195,42.1660555,1.313000,1.588000,5920.00,0.0680000000,5.86807500000,0.000000,83.38000,,11.00000000,3.31000000
"GJ 887","GJ 887 e",3.28679000,346.5027573,-35.8473489,0.495000,0.468000,3688.00,0.0417000000,4.42490000000,,,,1.46000000,1.12000000
"WASP-108","WASP-108 b",258.77700000,195.8281644,-49.6397727,1.167000,1.344150,6783.00,,2.67555212374,0.000000,89.20000,,283.50293904,15.13212395
"Kepler-1521","Kepler-1521 b",206.98300000,292.6903779,37.8350549,0.810000,0.760000,5042.00,0.2347600000,47.14840805000,0.000000,89.58000,,6.80000000,2.50000000
"Kepler-238","Kepler-238 c",1798.75000000,287.8971066,40.6378141,1.229000,1.430000,5751.00,0.0690000000,6.15555700000,0.000000,88.56000,,152.52200000,2.39000000
"GJ 676 A","GJ 676 A d",16.02720000,262.5448903,-51.6377777,0.626000,0.690000,3734.00,0.0390000000,3.60076000000,0.192000,,304.6980,3.81394088,1.78000000
"Kepler-620","Kepler-620 b",1355.28000000,291.1593939,51.3348228,1.150000,1.220000,6155.00,0.1053000000,12.91375431000,0.000000,85.45000,,11.00000000,3.32000000
"TOI-2989","TOI-2989 b",195.79500000,171.2316754,-27.0623619,0.770000,0.760000,4672.00,0.0384000000,3.12283200000,0.000000,88.10000,,953.48522100,12.55405838
"Kepler-349","Kepler-349 c",940.72400000,293.6764689,44.6155972,1.083000,0.927000,5956.00,0.1050000000,12.24762900000,0.000000,89.77000,,4.50000000,1.96000000
"Kepler-1231","Kepler-1231 b",987.23700000,288.5882888,42.6056644,1.010000,1.000000,5778.00,0.0914000000,10.41725184000,0.000000,89.65000,,2.60000000,1.42000000
"Kepler-274","Kepler-274 b",1333.62000000,292.9227926,38.4772173,0.883000,1.007000,6023.00,0.1010000000,11.63478800000,0.000000,89.82000,,2.99000000,1.54000000
"Kepler-832","Kepler-832 b",1688.12000000,295.9261101,45.3838690,0.920000,0.900000,5596.00,0.0750000000,7.13969410000,0.000000,89.89000,,4.90000000,2.06000000
"Kepler-1889","Kepler-1889 b",1395.13000000,297.1992577,41.2264404,0.864000,0.817000,5646.00,0.2082000000,37.30369949000,0.000000,87.03000,,8.98000000,2.94360686
"Kepler-988","Kepler-988 b",304.88900000,290.7082585,42.2372245,0.550000,0.530000,4005.00,0.1085000000,17.76080053000,0.000000,89.46000,,4.94000000,2.07000000
"TOI-880","TOI-880 c",60.66790000,94.1644734,-13.9873370,0.870000,0.830000,5050.00,0.0635000000,6.38727030000,,88.20000,,21.70000000,4.95000000
"HD 12235","HD 12235 b",31.76270000,30.0391601,3.0959098,1.100000,1.801850,5986.00,0.0540000000,4.36305000000,0.376000,,279.4920,10.48833743,3.23000000
"Kepler-444","Kepler-444 f",36.43960000,289.7528323,41.6318840,0.758000,0.752000,5046.00,0.0811000000,9.74048600000,0.290000,87.96000,,0.33200000,0.74100000
"GJ 887","GJ 887 c",3.28679000,346.5027573,-35.8473489,0.495000,0.468000,3688.00,0.1210000000,21.78400000000,0.170000,,200.0000,6.50000000,2.43000000
"Kepler-524","Kepler-524 b",1058.24000000,296.8591787,49.1620125,1.090000,1.100000,6014.00,0.0795500000,7.97419807000,0.000000,89.36000,,4.31000000,1.91000000
"Kepler-1075","Kepler-1075 b",291.27500000,287.5011404,47.4691157,0.560000,0.540000,3959.00,0.0208000000,1.52372816000,0.000000,73.31000,,2.60000000,1.42000000
"Kepler-368","Kepler-368 b",770.97800000,291.8800180,45.3878419,1.165000,2.019000,5502.00,0.1860000000,26.84768000000,0.000000,88.58000,,10.70000000,3.26000000
"Kepler-115","Kepler-115 b",623.60900000,297.7119299,45.2619850,1.042000,1.205000,5979.00,0.0360000000,2.40367900000,0.000000,80.55000,,1.32000000,1.09000000
"Kepler-1735","Kepler-1735 b",245.30300000,281.0503476,47.1882005,0.535000,0.509000,3975.00,0.0621000000,7.71792984000,0.000000,89.80000,,1.84000000,1.19429134
"TOI-1898","TOI-1898 b",79.66820000,144.5553000,23.5467464,1.248400,1.613100,6241.00,0.2690000000,45.52234000000,0.485000,87.53100,70.9900,129.00000000,9.39553231
"Kepler-1130","Kepler-1130 c",249.34300000,285.2074210,45.3843330,0.944000,0.842000,5450.00,0.0423800000,3.26663994800,0.000000,86.30000,,0.42200000,0.79239584
"HD 20782","HD 20782 b",35.98640000,50.0166232,-28.8543535,1.040000,1.126810,5782.13,1.3649000000,597.06430000000,0.950000,,143.5800,472.83000000,13.60000000
"Kepler-1376","Kepler-1376 b",868.05600000,286.9584368,42.5414090,0.980000,0.970000,5659.00,0.0598000000,5.30880656000,0.000000,89.26000,,1.16000000,1.05000000
"Kepler-1190","Kepler-1190 b",342.50900000,284.9996582,49.4799506,0.760000,0.720000,4730.00,0.0845000000,10.45843441000,0.000000,89.98000,,2.33000000,1.33000000
"Kepler-450","Kepler-450 b",455.98200000,295.4865821,51.0135237,1.190000,1.641620,6197.21,0.2009200000,28.45485100000,0.020000,88.82000,,19.40000000,6.14000000
"Kepler-758","Kepler-758 d",1502.32000000,293.0846115,41.1354049,1.160000,1.420000,6228.00,0.1527000000,20.49661970000,0.000000,80.73000,,5.14000000,2.12000000
"HAT-P-47","HAT-P-47 b",282.09600000,38.3080745,30.3604530,1.387000,1.515000,6703.00,,4.73217441000,,84.56000,,65.47265184,14.71739166
"HD 135625","HD 135625 b",56.51800000,229.4511514,-45.9225871,1.280000,1.357430,6040.64,5.4000000000,4055.00000000000,0.160000,93.00000,89.0000,731.00533610,13.30000000
"TOI-2211","TOI-2211.01",70.29320000,308.5390859,-29.6726127,0.900000,0.834000,5253.00,0.0401100000,3.09268675700,,87.16900,,3.06000000,1.56100000
"Kepler-124","Kepler-124 b",420.04600000,286.7527322,49.0648788,0.706000,0.636000,4984.00,0.0390000000,3.41049300000,0.000000,70.06000,,0.31500000,0.73000000
"Kepler-1259","Kepler-1259 b",805.56200000,297.8414628,46.9676288,0.800000,0.770000,5053.00,0.0141000000,0.66308525800,0.000000,71.76000,,2.63000000,1.43000000
"TOI-1859","TOI-1859 b",224.38500000,279.8317644,69.5228726,1.287000,1.360000,6341.00,0.3370000000,63.48347000000,0.570000,88.64000,79.9000,68.60000000,9.75181321
"TOI-1836","TOI-1836 b",191.64900000,245.9079242,54.6900774,1.307000,1.577000,6380.00,0.1597000000,20.38079900000,0.000000,88.74000,90.0000,38.45723725,8.00321222
"Kepler-616","Kepler-616 b",945.77500000,294.9891370,46.8383058,0.980000,0.970000,5753.00,0.0927000000,9.99761851000,0.000000,86.18000,,6.48000000,2.43000000
"HD 141399","HD 141399 e",37.01690000,236.7235392,46.9862880,1.070000,1.387236,5600.00,5.0000000000,5000.00000000000,0.260000,,-10.0000,209.76780000,14.10000000
"Kepler-1008","Kepler-1008 b",282.56500000,296.5476395,44.9418307,0.810000,0.780000,5066.00,0.0975500000,12.43931193000,0.000000,88.35000,,2.18000000,1.28000000
"TOI-2133","TOI-2133 b",75.19730000,261.2438308,32.7983974,0.644000,0.620000,4250.00,0.0410000000,3.82664720000,,89.50000,,6.21000000,2.37000000
"Kepler-1979","Kepler-1979 b",1076.27000000,289.8429062,38.3096220,1.028000,0.938000,5942.00,0.1383000000,18.50845260000,0.000000,77.63000,,,29.33000000
"TOI-2406","TOI-2406 b",55.41900000,8.8060544,-3.3720833,0.166000,0.204000,3100.00,0.0226700000,3.07668910000,0.170000,89.80000,279.0000,15.60000000,2.86000000
"WASP-157","WASP-157 b",334.03700000,201.6551525,-8.3176353,1.060000,1.100000,5772.00,0.0499000000,3.95162300000,0.000000,85.09039,,182.43442000,11.19000000
"Kepler-1183","Kepler-1183 b",1919.19000000,292.2324228,38.8921946,1.000000,0.990000,5765.00,0.1793000000,28.50571890000,0.000000,88.47000,,8.35000000,2.82000000
"Kepler-331","Kepler-331 d",580.11900000,291.8343455,39.3073462,0.653000,0.492000,4347.00,0.1590000000,32.13432800000,0.000000,89.84000,,3.33000000,1.64000000
"TOI-5322","TOI-5322 b",476.89900000,6.5293373,14.3364283,0.998000,1.462000,5692.00,0.0604000000,5.42332070000,0.055000,89.19000,,184.02264765,16.61170940
"HD 457","HD 457 b",55.03750000,2.2492922,-39.7372401,1.150000,1.281940,6114.04,15.3690000000,20324.58153000000,0.565000,62.58500,240.3180,8445.33643080,11.90000000
"HD 112640","HD 112640 b",323.33500000,194.2415171,67.2429122,1.800000,39.000000,4155.00,1.7000000000,613.20000000000,0.240000,,114.4000,1589.15000000,12.90000000
"Kepler-1647","Kepler-1647 b",1212.45000000,298.1500570,40.6561751,1.220700,1.790300,6210.00,2.7205000000,1107.59230000000,0.058100,90.09720,155.0464,483.00000000,11.87390000
"Kepler-1197","Kepler-1197 b",486.94000000,291.6693437,42.5907441,0.780000,0.720000,4708.00,0.0286900000,2.03231845000,0.000000,89.96000,,2.10000000,1.25000000
"HD 153557","HD 153557 b",17.94120000,254.4706516,47.3678558,0.790000,0.745171,4837.00,0.0680000000,7.29903000000,0.065000,,141.9830,20.34101805,4.77000000
"Kepler-1939","Kepler-1939 b",189.83300000,285.6899312,40.9946659,0.648000,0.603000,4353.00,0.0334000000,2.79065990400,0.000000,87.73000,,1.68000000,1.16480773
"TIC 117642575","TIC 117642575 b",188.75800000,9.4800698,-37.0662905,1.060000,1.081020,5719.98,,4.94459060181,,86.90564,,8.38000000,2.82716337
"Kepler-621","Kepler-621 b",389.00000000,290.9272450,39.9141166,0.720000,0.680000,4521.00,0.0310000000,2.62811374600,0.000000,86.15000,,5.90000000,2.30000000
"Kepler-1113","Kepler-1113 b",1073.88000000,289.4066969,39.3388130,1.120000,1.170000,5931.00,0.2415000000,42.30049540000,0.000000,89.79000,,8.30000000,2.81000000
"Kepler-142","Kepler-142 b",548.68600000,295.1190067,48.4813635,0.978000,1.269000,5790.00,0.0320000000,2.02415200000,0.000000,84.56000,,4.62000000,1.99000000
"Kepler-662","Kepler-662 b",815.63700000,290.4650801,47.9291252,0.790000,0.740000,4897.00,0.1408000000,21.67697486000,0.000000,87.91000,,5.39000000,2.18000000
"Kepler-1336","Kepler-1336 c",1126.64000000,296.2776587,46.8998006,0.940000,1.300000,5512.00,0.0627200000,5.77721211000,0.000000,87.00000,,3.57000000,1.71000000
"TOI-216","TOI-216.02",177.94500000,73.9800129,-63.2603301,0.770000,0.748000,5026.00,0.1293000000,17.16073000000,0.160000,88.60000,291.8000,18.75187601,8.00000000
"Kepler-236","Kepler-236 c",288.76300000,283.8664285,39.8981928,0.596005,0.510000,3750.00,0.1320000000,23.96812700000,0.000000,89.47000,,4.66000000,2.00000000
"HD 196067","HD 196067 b",39.93460000,310.4364195,-75.3514992,1.160000,1.710000,6072.00,4.7100000000,3413.70000000000,0.562920,29.70000,142.8350,3623.24383980,12.40000000
"Kepler-1210","Kepler-1210 b",1176.53000000,292.8321598,48.2193376,0.940000,0.920000,5568.00,0.0753000000,8.07124073000,0.000000,89.39000,,3.53000000,1.70000000
"Kepler-91","Kepler-91 b",1294.69000000,285.6729033,44.1167513,1.310000,6.300000,4550.00,0.0731000000,6.24658000000,0.051900,69.68000,-57.2000,257.44230000,15.32270300
"K2-290","K2-290 b",272.90900000,234.8578846,-20.1988975,1.194000,1.511000,6302.00,0.0923000000,9.21165000000,0.000000,88.14000,90.0000,10.90000000,3.06000000
"Kepler-1766","Kepler-1766 b",501.22900000,294.2772343,46.6752351,0.915000,1.042000,5868.00,0.4161000000,105.01499940000,0.000000,88.60000,,5.81000000,2.27904508
"HD 176986","HD 176986 c",27.78430000,285.7739138,-11.0449410,0.789000,0.782000,4931.00,0.1187300000,16.81240000000,0.111000,0.24190,270.0000,2097.98531461,
"K2-170","K2-170 c",392.87200000,335.4506923,-14.5933554,0.963657,0.981614,5748.00,,12.40004700000,,88.66760,,3.90000000,1.80176470
"HD 72490","HD 72490 b",126.33900000,128.4028287,13.5507189,1.210000,4.960000,4934.00,1.8800000000,858.00000000000,0.124000,,145.0000,561.92344000,13.50000000
"HD 12661","HD 12661 c",37.84780000,31.1423525,25.4135632,1.020000,1.110000,5748.00,2.8145000000,1708.00000000000,0.031000,136.00000,60.0000,899.45439181,13.20000000
"Kepler-1061","Kepler-1061 b",543.37500000,296.2300306,50.2752091,1.090000,1.070000,6067.00,0.0388000000,2.75798266600,0.000000,80.18000,,4.58000000,1.98000000
"Kepler-1904","Kepler-1904 b",270.85400000,288.8744026,51.1542215,0.526000,0.497000,3805.00,0.0436000000,4.57702016800,0.000000,89.48000,,2.51000000,1.39049940
"Kepler-473","Kepler-473 b",905.93700000,286.6300796,38.9455907,1.060000,1.340000,5816.00,0.1204800000,14.55731705000,0.000000,89.86000,,15.60000000,4.08000000
"HD 14787","HD 14787 b",119.13700000,35.8085099,10.8367972,1.430000,5.010000,4946.00,1.7000000000,676.60000000000,0.155000,,343.0000,356.28743000,13.70000000
"WASP-106","WASP-106 b",352.18100000,166.4296276,-5.0794854,1.175000,1.470000,6002.00,0.0901000000,9.28969000000,0.023000,88.30000,128.0000,613.40882551,12.10569916
"TOI-6158","TOI-6158 b",180.96000000,333.8944061,16.2853919,0.503000,0.476000,3467.00,0.0327500000,3.04468990000,0.059000,86.51000,88.0000,135.00000000,10.40000000
"Kepler-1840","Kepler-1840 b",513.10700000,298.5948803,41.4359643,0.774000,0.803000,4898.00,0.4620600000,131.19000240000,0.000000,89.97000,,8.13000000,2.77771129
"kap And","kap And b",50.01770000,355.1025974,44.3338511,2.768000,2.109000,11327.00,55.0000000000,,,,,5498.43144110,15.91675259
"Kepler-1751","Kepler-1751 b",1291.47000000,284.8465476,49.6923412,0.974000,0.967000,6052.00,0.0712000000,7.01731014300,0.000000,87.34000,,3.98000000,1.82417378
"Kepler-1067","Kepler-1067 b",667.69300000,285.3873706,45.0490265,0.950000,0.930000,5592.00,0.0164000000,0.76212926100,0.000000,84.88000,,0.43700000,0.80000000
"TOI-2578","TOI-2578 b",285.53000000,68.0521023,52.2526547,1.270000,1.640000,6333.00,0.0495000000,3.45796670000,0.098000,81.32000,83.0000,167.17774208,19.66055215
"Kepler-624","Kepler-624 b",748.18800000,295.1933631,39.5396946,1.100000,1.180000,6117.00,0.1163800000,14.58649607000,0.000000,88.22000,,5.95000000,2.31000000
